location,temperature,rainfall,humidity,pressure,soil_moisture,elevation
Pune,25.8,0.3,80,1007.1,0.402,556.0
Pune,25.6,10.9,83,1007.5,0.432,556.0
Pune,26.1,16.2,80,1008.3,0.424,556.0
Pune,25.3,18.6,85,1009.1,0.453,556.0
Pune,25.0,7.1,85,1009.7,0.446,556.0
Pune,23.6,20.0,89,1009.0,0.495,556.0
Pune,24.8,0.2,79,1009.1,0.464,556.0
Pune,25.0,0.4,79,1009.3,0.44,556.0
Pune,24.9,6.9,83,1008.1,0.446,556.0
Pune,24.3,11.2,86,1007.0,0.493,556.0
Pune,24.1,3.7,84,1006.4,0.484,556.0
Pune,24.6,2.3,83,1005.6,0.466,556.0
Pune,24.4,8.5,86,1005.7,0.49,556.0
Pune,25.1,1.9,81,1005.1,0.475,556.0
Pune,25.4,0.8,80,1003.9,0.454,556.0
Pune,24.5,0.9,82,1003.2,0.438,556.0
Pune,23.4,3.7,85,1004.5,0.453,556.0
Pune,23.1,3.4,86,1005.3,0.465,556.0
Pune,23.7,13.6,85,1006.4,0.477,556.0
Pune,23.0,8.4,86,1008.2,0.489,556.0
Pune,23.8,3.2,83,1009.2,0.477,556.0
Pune,24.2,2.2,82,1009.3,0.458,556.0
Pune,24.7,1.4,79,1008.9,0.437,556.0
Pune,24.5,3.0,81,1008.6,0.424,556.0
Pune,23.0,5.1,89,1009.2,0.461,556.0
Pune,23.6,2.7,85,1007.7,0.442,556.0
Pune,24.0,0.6,82,1008.3,0.428,556.0
Pune,22.8,17.9,91,1009.6,0.471,556.0
Pune,23.8,7.8,87,1008.3,0.483,556.0
Pune,24.9,1.9,82,1008.0,0.463,556.0
Pune,25.0,1.4,82,1007.8,0.447,556.0
Pune,25.0,0.1,78,1006.4,0.425,556.0
Pune,24.7,0.1,77,1007.4,0.399,556.0
Pune,25.3,0.3,77,1008.1,0.381,556.0
Pune,25.1,0.4,79,1008.6,0.365,556.0
Pune,25.4,0.6,79,1008.1,0.351,556.0
Pune,25.6,4.2,79,1006.9,0.346,556.0
Pune,25.8,3.1,78,1007.2,0.336,556.0
Pune,24.9,8.2,84,1006.5,0.354,556.0
Pune,24.2,5.9,84,1005.1,0.403,556.0
Pune,23.6,11.8,89,1003.9,0.483,556.0
Pune,24.9,2.9,81,1002.7,0.46,556.0
Pune,24.0,3.9,85,1001.9,0.464,556.0
Pune,23.8,8.2,88,1003.5,0.489,556.0
Pune,23.4,15.5,91,1003.6,0.505,556.0
Pune,24.2,12.2,86,1002.9,0.497,556.0
Pune,24.4,3.9,85,1006.2,0.487,556.0
Pune,24.6,3.0,85,1007.1,0.471,556.0
Pune,23.8,14.2,89,1005.7,0.496,556.0
Pune,23.8,9.1,88,1005.8,0.496,556.0
Pune,23.2,22.9,88,1007.6,0.504,556.0
Pune,23.2,65.7,89,1005.3,0.515,556.0
Pune,23.1,11.4,91,1003.0,0.51,556.0
Pune,22.5,18.5,92,1003.9,0.507,556.0
Pune,24.1,3.2,85,1005.1,0.501,556.0
Pune,24.0,4.2,85,1005.9,0.492,556.0
Pune,23.8,6.1,84,1006.1,0.494,556.0
Pune,23.7,5.2,84,1005.8,0.488,556.0
Pune,23.4,5.7,84,1006.5,0.49,556.0
Pune,23.1,4.2,87,1007.5,0.487,556.0
Pune,22.9,5.1,87,1008.2,0.493,556.0
Pune,23.8,1.4,81,1008.5,0.475,556.0
Pune,23.1,0.4,84,1007.3,0.465,556.0
Pune,23.6,1.7,82,1008.1,0.458,556.0
Pune,23.7,4.9,84,1009.0,0.468,556.0
Pune,23.9,1.9,83,1008.7,0.461,556.0
Pune,24.1,1.3,83,1006.9,0.446,556.0
Pune,24.0,0.2,82,1006.6,0.427,556.0
Pune,24.2,1.1,82,1007.8,0.412,556.0
Pune,24.2,1.7,83,1008.9,0.406,556.0
Pune,24.2,1.7,83,1009.8,0.408,556.0
Pune,23.9,1.3,81,1009.7,0.395,556.0
Pune,23.8,0.9,82,1009.7,0.382,556.0
Pune,23.7,1.4,83,1010.5,0.378,556.0
Pune,23.5,1.6,83,1009.0,0.377,556.0
Pune,23.4,2.3,83,1007.6,0.38,556.0
Pune,23.6,2.1,83,1008.1,0.389,556.0
Pune,23.5,0.9,84,1009.2,0.385,556.0
Pune,22.3,10.4,92,1008.9,0.443,556.0
Pune,22.4,7.1,90,1007.3,0.469,556.0
Pune,21.9,19.3,93,1007.3,0.504,556.0
Pune,22.9,3.4,88,1008.1,0.495,556.0
Pune,22.8,2.7,86,1009.2,0.493,556.0
Pune,23.3,3.8,87,1009.4,0.499,556.0
Pune,23.8,0.6,83,1009.2,0.47,556.0
Pune,24.3,0.9,82,1009.0,0.445,556.0
Pune,24.0,1.4,83,1007.8,0.431,556.0
Pune,23.6,1.8,84,1006.5,0.425,556.0
Pune,24.0,1.6,83,1006.2,0.42,556.0
Pune,23.7,0.6,82,1005.1,0.411,556.0
Pune,23.6,0.5,82,1005.3,0.395,556.0
Pune,23.1,17.7,86,1006.4,0.428,556.0
Pune,22.3,13.8,91,1006.7,0.507,556.0
Pune,23.4,4.9,88,1007.3,0.495,556.0
Pune,23.6,0.9,84,1007.4,0.474,556.0
Pune,24.0,4.7,84,1006.8,0.471,556.0
Pune,23.7,9.3,87,1007.1,0.481,556.0
Pune,22.9,6.5,91,1007.5,0.495,556.0
Pune,23.5,10.8,90,1006.1,0.496,556.0
Pune,23.3,12.8,92,1004.2,0.514,556.0
Pune,23.4,10.7,87,1005.1,0.502,556.0
Pune,23.7,5.6,85,1008.3,0.499,556.0
Pune,23.9,2.7,84,1007.3,0.486,556.0
Pune,23.9,5.4,86,1005.4,0.488,556.0
Pune,23.8,6.8,87,1003.7,0.496,556.0
Pune,24.0,5.3,87,1003.4,0.498,556.0
Pune,23.8,1.4,84,1004.7,0.483,556.0
Pune,23.4,0.0,82,1006.4,0.46,556.0
Pune,23.5,0.0,81,1007.2,0.44,556.0
Pune,23.2,0.1,82,1007.8,0.426,556.0
Pune,23.4,0.3,84,1009.6,0.423,556.0
Pune,23.5,2.7,87,1011.0,0.427,556.0
Pune,23.5,4.5,88,1010.0,0.457,556.0
Pune,23.0,6.1,90,1008.8,0.478,556.0
Pune,23.1,3.0,89,1007.2,0.477,556.0
Pune,23.3,1.9,89,1007.9,0.48,556.0
Pune,23.9,0.5,83,1008.7,0.465,556.0
Pune,23.6,0.9,84,1008.5,0.454,556.0
Pune,23.2,2.5,87,1006.7,0.467,556.0
Pune,22.3,6.8,92,1005.5,0.491,556.0
Pune,22.3,9.8,92,1005.2,0.5,556.0
Pune,23.5,0.6,85,1007.2,0.479,556.0
Pune,23.8,1.3,86,1010.0,0.466,556.0
Pune,24.3,5.4,86,1010.5,0.464,556.0
Pune,24.6,4.9,86,1009.9,0.486,556.0
Pune,24.6,3.5,87,1009.6,0.47,556.0
Pune,25.0,2.0,86,1009.0,0.456,556.0
Pune,24.6,3.1,87,1009.3,0.46,556.0
Pune,24.0,13.7,88,1008.6,0.485,556.0
Pune,24.9,1.3,84,1007.9,0.466,556.0
Pune,23.9,7.0,89,1008.9,0.479,556.0
Pune,24.1,4.9,89,1010.2,0.482,556.0
Pune,23.7,10.5,89,1009.7,0.502,556.0
Pune,24.2,0.5,86,1008.1,0.475,556.0
Pune,24.1,0.0,78,1008.1,0.447,556.0
Pune,24.5,0.0,71,1007.9,0.424,556.0
Pune,24.7,0.0,70,1007.4,0.405,556.0
Pune,24.4,0.0,66,1005.4,0.389,556.0
Pune,24.3,0.0,68,1004.7,0.377,556.0
Pune,24.5,0.3,73,1006.0,0.36,556.0
Pune,23.4,0.0,78,1009.5,0.348,556.0
Pune,23.0,0.0,78,1012.8,0.336,556.0
Pune,23.7,0.0,63,1014.3,0.321,556.0
Pune,24.1,0.0,56,1014.2,0.3,556.0
Pune,23.4,0.0,59,1014.3,0.289,556.0
Pune,23.6,0.0,65,1014.3,0.276,556.0
Pune,23.0,0.0,71,1014.6,0.266,556.0
Pune,23.3,0.0,66,1013.4,0.26,556.0
Pune,24.3,0.0,50,1012.6,0.258,556.0
Pune,24.0,0.0,46,1013.2,0.254,556.0
Pune,23.8,0.0,51,1013.7,0.257,556.0
Pune,23.2,0.0,47,1015.0,0.252,556.0
Pune,24.1,0.0,52,1014.9,0.254,556.0
Pune,24.7,0.0,59,1013.8,0.258,556.0
Pune,24.9,0.0,62,1012.3,0.257,556.0
Pune,25.1,0.0,57,1012.2,0.256,556.0
Pune,24.9,1.4,62,1012.4,0.262,556.0
Pune,24.6,0.1,71,1012.1,0.259,556.0
Pune,24.0,1.3,77,1011.9,0.267,556.0
Pune,24.8,1.8,68,1010.5,0.276,556.0
Pune,24.4,0.0,57,1011.0,0.271,556.0
Pune,23.1,0.0,48,1012.6,0.27,556.0
Pune,22.4,0.0,46,1013.3,0.263,556.0
Pune,22.3,0.0,46,1012.2,0.259,556.0
Pune,22.8,0.0,43,1010.9,0.248,556.0
Pune,24.2,0.0,49,1010.5,0.25,556.0
Pune,25.5,0.0,60,1010.2,0.248,556.0
Pune,25.8,0.7,69,1009.7,0.254,556.0
Pune,26.0,0.2,66,1008.3,0.254,556.0
Pune,25.5,2.1,73,1008.7,0.257,556.0
Pune,23.9,16.6,82,1010.4,0.39,556.0
Pune,23.4,2.2,84,1009.7,0.431,556.0
Pune,24.8,0.0,73,1007.4,0.394,556.0
Pune,24.6,2.1,80,1007.6,0.38,556.0
Pune,23.7,8.3,87,1010.7,0.444,556.0
Pune,24.0,0.0,81,1012.8,0.422,556.0
Pune,24.5,0.7,81,1012.3,0.389,556.0
Pune,24.7,0.0,75,1012.5,0.368,556.0
Pune,24.3,0.0,69,1013.2,0.345,556.0
Pune,23.1,0.0,64,1013.7,0.326,556.0
Pune,22.5,0.0,63,1013.6,0.31,556.0
Pune,21.5,0.0,49,1014.4,0.297,556.0
Pune,21.9,0.0,67,1014.6,0.291,556.0
Pune,22.9,0.2,69,1013.8,0.28,556.0
Pune,18.4,59.9,91,1013.4,0.411,556.0
Pune,20.2,4.8,92,1012.3,0.489,556.0
Pune,20.3,9.7,94,1013.6,0.494,556.0
Pune,20.8,1.3,88,1014.0,0.489,556.0
Pune,20.3,0.0,81,1014.0,0.473,556.0
Pune,20.6,0.0,80,1014.1,0.456,556.0
Pune,20.8,0.0,76,1014.5,0.429,556.0
Pune,21.0,0.0,71,1014.9,0.408,556.0
Pune,21.4,0.0,71,1016.4,0.392,556.0
Pune,21.2,0.0,73,1016.6,0.378,556.0
Pune,20.9,0.0,73,1016.5,0.363,556.0
Pune,20.8,0.0,73,1016.1,0.351,556.0
Pune,20.6,0.0,74,1015.2,0.344,556.0
Pune,21.0,0.0,68,1014.7,0.332,556.0
Pune,21.2,0.2,75,1014.9,0.323,556.0
Pune,21.4,0.1,74,1015.9,0.318,556.0
Pune,20.8,0.0,62,1016.2,0.311,556.0
Pune,19.5,0.0,64,1016.6,0.301,556.0
Pune,19.0,0.0,66,1017.2,0.291,556.0
Pune,19.2,0.0,64,1016.7,0.282,556.0
Pune,19.6,0.0,63,1016.2,0.279,556.0
Pune,19.9,0.0,64,1014.4,0.274,556.0
Pune,20.7,0.0,66,1014.0,0.27,556.0
Pune,20.4,0.0,66,1014.2,0.269,556.0
Pune,20.2,0.0,67,1014.9,0.273,556.0
Pune,20.8,0.0,65,1016.0,0.271,556.0
Pune,20.9,0.0,65,1015.7,0.278,556.0
Pune,20.6,0.0,66,1014.6,0.276,556.0
Pune,19.4,0.0,62,1015.6,0.276,556.0
Pune,20.0,0.0,70,1017.1,0.277,556.0
Pune,20.5,0.0,67,1018.0,0.288,556.0
Pune,21.2,0.0,68,1017.8,0.299,556.0
Pune,21.6,0.4,69,1016.3,0.297,556.0
Pune,21.7,0.0,64,1015.9,0.292,556.0
Pune,21.4,0.0,60,1015.6,0.289,556.0
Pune,21.0,0.0,66,1014.9,0.288,556.0
Pune,20.8,0.0,73,1013.9,0.282,556.0
Pune,20.4,0.0,73,1013.8,0.277,556.0
Pune,20.0,0.0,77,1014.5,0.272,556.0
Pune,19.0,2.6,70,1014.1,0.307,556.0
Pune,18.1,0.0,69,1014.0,0.317,556.0
Pune,17.4,0.0,72,1014.0,0.306,556.0
Pune,17.7,0.0,72,1013.9,0.301,556.0
Pune,17.6,0.1,78,1013.3,0.3,556.0
Pune,18.4,0.0,74,1013.6,0.301,556.0
Pune,19.5,0.0,65,1014.6,0.299,556.0
Pune,20.1,0.0,68,1015.9,0.309,556.0
Pune,20.9,0.2,70,1017.5,0.323,556.0
Pune,21.5,0.0,63,1016.2,0.312,556.0
Pune,20.7,0.0,59,1014.7,0.304,556.0
Pune,21.1,0.0,55,1012.3,0.292,556.0
Pune,21.0,0.0,65,1012.3,0.284,556.0
Pune,20.5,0.8,74,1010.8,0.28,556.0
Pune,16.8,0.9,73,1012.2,0.283,556.0
Pune,15.4,0.0,66,1012.7,0.27,556.0
Pune,17.1,0.0,60,1012.6,0.266,556.0
Pune,18.4,0.0,53,1013.3,0.262,556.0
Pune,18.7,0.0,52,1014.3,0.265,556.0
Pune,18.8,0.0,52,1015.3,0.266,556.0
Pune,19.2,0.0,49,1015.8,0.254,556.0
Pune,20.1,0.0,53,1013.9,0.252,556.0
Pune,21.3,0.0,46,1012.9,0.252,556.0
Pune,21.4,0.0,45,1012.2,0.247,556.0
Pune,22.0,0.0,51,1012.2,0.245,556.0
Pune,20.5,0.0,57,1011.4,0.247,556.0
Pune,19.1,0.0,66,1011.8,0.243,556.0
Pune,20.3,0.0,57,1012.4,0.244,556.0
Pune,21.3,0.0,55,1014.5,0.239,556.0
Pune,21.7,0.0,62,1014.4,0.242,556.0
Pune,20.9,0.0,67,1013.4,0.242,556.0
Pune,20.2,0.0,61,1013.6,0.241,556.0
Pune,21.6,0.0,46,1013.8,0.241,556.0
Pune,22.1,0.0,44,1013.9,0.241,556.0
Pune,22.4,0.0,44,1013.1,0.241,556.0
Pune,22.8,0.0,45,1011.2,0.241,556.0
Pune,22.4,0.0,41,1011.3,0.241,556.0
Pune,21.6,0.0,48,1011.4,0.24,556.0
Pune,21.3,0.0,51,1009.4,0.24,556.0
Pune,22.2,0.0,47,1008.5,0.24,556.0
Pune,23.2,0.0,46,1010.4,0.24,556.0
Pune,24.5,0.0,41,1012.2,0.24,556.0
Pune,24.0,0.0,38,1011.3,0.24,556.0
Pune,23.6,0.0,35,1011.1,0.24,556.0
Pune,25.1,0.0,33,1012.2,0.24,556.0
Pune,25.7,0.0,40,1014.0,0.24,556.0
Pune,26.0,0.0,37,1014.7,0.24,556.0
Pune,25.5,0.0,30,1013.9,0.24,556.0
Pune,25.6,0.0,30,1013.9,0.24,556.0
Pune,25.8,0.0,30,1014.2,0.24,556.0
Pune,25.4,0.0,26,1013.8,0.24,556.0
Pune,26.0,0.0,26,1013.7,0.24,556.0
Pune,26.0,0.0,30,1013.1,0.24,556.0
Pune,26.6,0.0,28,1013.2,0.24,556.0
Pune,26.5,0.0,29,1013.0,0.24,556.0
Pune,26.4,0.0,32,1012.2,0.24,556.0
Pune,26.9,0.0,33,1011.4,0.24,556.0
Pune,27.6,0.0,34,1011.5,0.24,556.0
Pune,27.1,0.0,37,1011.8,0.24,556.0
Pune,25.6,0.0,46,1012.4,0.24,556.0
Pune,25.8,0.1,46,1012.1,0.242,556.0
Pune,25.4,0.0,49,1011.9,0.242,556.0
Pune,26.0,0.0,42,1011.5,0.243,556.0
Pune,27.3,0.0,29,1011.7,0.241,556.0
Pune,28.1,0.0,22,1011.8,0.241,556.0
Pune,28.2,0.0,25,1010.0,0.244,556.0
Pune,28.9,0.0,24,1008.6,0.246,556.0
Pune,29.4,0.0,23,1008.1,0.24,556.0
Pune,29.5,0.0,27,1007.1,0.241,556.0
Pune,28.2,0.0,42,1007.2,0.24,556.0
Pune,27.5,0.0,46,1008.0,0.24,556.0
Pune,28.2,0.0,41,1008.6,0.24,556.0
Pune,29.8,0.0,27,1008.3,0.24,556.0
Pune,29.9,0.0,27,1007.9,0.24,556.0
Pune,29.0,0.0,47,1008.2,0.24,556.0
Pune,28.5,0.0,56,1009.9,0.24,556.0
Pune,28.6,0.0,49,1011.6,0.24,556.0
Pune,29.6,0.0,41,1011.3,0.24,556.0
Pune,30.1,0.0,40,1010.4,0.242,556.0
Pune,30.6,0.0,29,1009.3,0.24,556.0
Pune,30.2,0.0,23,1009.3,0.24,556.0
Pune,29.3,0.0,19,1009.8,0.24,556.0
Pune,29.1,0.0,24,1009.7,0.24,556.0
Pune,28.9,0.0,36,1010.5,0.24,556.0
Pune,29.9,0.0,38,1009.7,0.24,556.0
Pune,29.7,0.0,49,1010.6,0.24,556.0
Pune,30.1,0.0,44,1012.0,0.24,556.0
Pune,29.8,0.0,49,1012.0,0.24,556.0
Pune,30.0,0.0,44,1010.6,0.24,556.0
Pune,30.1,0.0,43,1009.4,0.24,556.0
Pune,29.6,0.0,48,1009.2,0.24,556.0
Pune,29.4,0.0,45,1009.1,0.239,556.0
Pune,30.1,0.0,39,1008.0,0.24,556.0
Pune,31.3,0.0,30,1006.8,0.24,556.0
Pune,31.7,0.0,28,1006.5,0.24,556.0
Pune,29.9,0.0,44,1007.5,0.241,556.0
Pune,28.8,0.0,40,1007.8,0.238,556.0
Pune,28.9,0.0,41,1007.0,0.241,556.0
Pune,28.9,0.0,42,1008.3,0.24,556.0
Pune,28.9,0.0,48,1010.2,0.234,556.0
Pune,29.3,0.0,52,1011.2,0.242,556.0
Pune,30.8,0.0,39,1008.6,0.24,556.0
Pune,31.4,0.0,28,1007.6,0.24,556.0
Pune,31.5,0.2,31,1008.6,0.24,556.0
Pune,30.3,0.1,47,1009.9,0.24,556.0
Pune,30.5,0.0,44,1009.1,0.241,556.0
Pune,31.3,0.0,33,1008.0,0.241,556.0
Pune,31.4,0.0,36,1008.2,0.242,556.0
Pune,32.6,0.0,27,1007.0,0.243,556.0
Pune,31.8,0.0,38,1008.5,0.241,556.0
Pune,31.2,0.0,46,1008.9,0.239,556.0
Pune,30.0,0.0,39,1008.0,0.229,556.0
Pune,29.4,0.0,48,1007.0,0.219,556.0
Pune,28.5,0.0,57,1007.5,0.213,556.0
Pune,28.4,0.0,60,1008.3,0.211,556.0
Pune,29.3,0.0,49,1009.1,0.217,556.0
Pune,29.5,0.0,45,1008.3,0.205,556.0
Pune,29.2,0.0,50,1007.9,0.205,556.0
Pune,29.8,0.0,51,1007.1,0.205,556.0
Pune,30.9,0.0,41,1005.1,0.205,556.0
Pune,29.5,0.2,54,1004.5,0.208,556.0
Pune,28.5,0.0,61,1004.4,0.209,556.0
Pune,28.4,0.4,63,1004.7,0.21,556.0
Pune,27.5,0.0,68,1005.7,0.209,556.0
Pune,27.7,0.0,64,1005.5,0.209,556.0
Pune,28.2,0.0,59,1006.0,0.202,556.0
Pune,29.0,0.0,62,1007.0,0.197,556.0
Pune,29.7,0.0,59,1005.5,0.201,556.0
Pune,28.9,0.0,59,1005.2,0.203,556.0
Pune,29.2,0.0,58,1005.6,0.204,556.0
Pune,28.2,3.3,63,1006.1,0.218,556.0
Pune,27.1,0.1,62,1007.3,0.22,556.0
Pune,27.3,0.0,63,1006.5,0.221,556.0
Pune,27.3,0.0,66,1004.8,0.221,556.0
Pune,27.9,0.0,64,1004.8,0.219,556.0
Pune,27.8,0.0,65,1008.1,0.22,556.0
Pune,27.7,0.0,63,1009.3,0.214,556.0
Pune,27.7,0.0,62,1008.8,0.22,556.0
Pune,27.1,0.0,62,1008.6,0.218,556.0
Pune,27.4,0.0,62,1008.0,0.2,556.0
Pune,27.2,0.0,63,1007.9,0.202,556.0
Pune,27.6,0.0,64,1007.4,0.199,556.0
Pune,28.4,0.2,62,1006.4,0.196,556.0
Pune,28.0,0.6,63,1007.0,0.2,556.0
Pune,27.6,0.4,65,1007.1,0.322,556.0
Pune,27.8,0.1,63,1006.8,0.3,556.0
Pune,28.7,0.0,62,1006.2,0.284,556.0
Pune,28.8,0.2,63,1006.4,0.273,556.0
Pune,27.3,19.8,68,1007.2,0.299,556.0
Pune,27.6,1.8,65,1007.4,0.273,556.0
Pune,28.1,0.9,67,1006.7,0.265,556.0
Pune,27.3,1.0,71,1005.9,0.267,556.0
Pune,26.3,9.9,74,1006.3,0.294,556.0
Pune,25.6,6.5,76,1006.9,0.341,556.0
Pune,25.4,3.0,76,1007.1,0.361,556.0
Pune,26.5,0.7,71,1008.0,0.338,556.0
Pune,26.8,0.0,69,1008.0,0.311,556.0
Pune,26.8,0.9,69,1007.3,0.292,556.0
Pune,26.5,0.9,72,1007.0,0.297,556.0
Pune,26.6,1.5,72,1006.4,0.302,556.0
Pune,26.6,1.9,71,1006.9,0.299,556.0
Pune,25.8,6.2,75,1006.9,0.307,556.0
Pune,24.1,15.6,85,1005.8,0.357,556.0
Pune,24.2,0.6,81,1004.1,0.341,556.0
Pune,24.4,22.4,83,1005.8,0.411,556.0
Pune,24.2,18.5,86,1006.4,0.479,556.0
Pune,24.8,5.9,81,1004.4,0.468,556.0
Pune,24.0,33.7,86,1002.3,0.487,556.0
Pune,23.7,16.2,87,1003.6,0.499,556.0
Pune,23.8,7.8,86,1005.4,0.491,556.0
Pune,24.4,1.1,82,1006.0,0.476,556.0
Pune,24.8,5.1,82,1004.7,0.467,556.0
Pune,24.6,4.1,82,1004.8,0.46,556.0
Pune,24.1,3.1,84,1005.2,0.447,556.0
Pune,24.3,3.5,82,1003.8,0.444,556.0
Pune,24.4,3.6,82,1004.1,0.435,556.0
Pune,24.0,4.5,84,1003.3,0.431,556.0
Pune,23.3,13.7,89,1002.3,0.485,556.0
Pune,23.3,3.3,88,1004.7,0.464,556.0
Pune,23.5,4.1,86,1006.8,0.468,556.0
Pune,22.6,15.8,90,1005.6,0.488,556.0
Pune,22.0,13.9,91,1004.6,0.504,556.0
Pune,21.9,15.4,90,1005.7,0.508,556.0
Pune,21.6,34.0,92,1006.8,0.516,556.0
Pune,22.1,26.3,90,1005.7,0.513,556.0
Pune,21.9,29.7,91,1002.2,0.516,556.0
Pune,22.8,35.8,90,1000.1,0.514,556.0
Pune,23.5,6.4,86,1001.6,0.503,556.0
Pune,24.1,16.1,85,1003.3,0.504,556.0
Pune,24.2,3.1,83,1005.7,0.486,556.0
Pune,22.8,9.0,90,1006.2,0.488,556.0
Pune,23.1,1.3,87,1007.3,0.486,556.0
Pune,23.6,2.1,85,1008.0,0.47,556.0
Pune,23.9,2.0,83,1008.4,0.452,556.0
Pune,23.9,2.3,83,1008.2,0.447,556.0
Pune,23.2,11.3,86,1006.6,0.46,556.0
Pune,22.7,4.7,89,1006.5,0.481,556.0
Pune,23.0,2.6,88,1008.5,0.481,556.0
Pune,23.5,7.4,86,1009.4,0.479,556.0
Pune,23.1,13.1,89,1009.6,0.493,556.0
Pune,24.3,1.5,85,1010.1,0.482,556.0
Pune,24.7,9.4,86,1009.4,0.495,556.0
Pune,24.1,5.2,87,1008.3,0.485,556.0
Pune,24.3,1.2,83,1007.0,0.474,556.0
Pune,24.5,1.8,82,1007.1,0.461,556.0
Pune,24.4,1.0,83,1006.0,0.448,556.0
Pune,24.4,4.3,87,1005.3,0.461,556.0
Pune,24.1,25.3,89,1004.3,0.494,556.0
Pune,23.5,20.9,91,1002.7,0.508,556.0
Pune,23.9,9.5,87,1001.8,0.497,556.0
Pune,23.8,29.1,88,1001.2,0.506,556.0
Pune,23.4,9.5,88,999.9,0.507,556.0
Pune,23.3,19.7,87,999.4,0.507,556.0
Pune,23.5,9.0,85,999.0,0.505,556.0
Pune,23.6,7.3,85,1001.1,0.504,556.0
Pune,23.5,4.7,85,1004.2,0.498,556.0
Pune,23.6,5.2,84,1005.8,0.496,556.0
Pune,23.5,2.8,84,1007.4,0.489,556.0
Pune,23.0,8.5,87,1007.1,0.502,556.0
Pune,22.8,10.6,88,1007.1,0.5,556.0
Pune,23.3,4.5,85,1008.2,0.491,556.0
Pune,23.5,2.6,84,1008.5,0.477,556.0
Pune,23.4,1.8,84,1008.8,0.467,556.0
Pune,23.5,1.1,85,1008.0,0.464,556.0
Pune,23.5,1.3,84,1007.0,0.46,556.0
Pune,23.5,2.4,85,1005.8,0.457,556.0
Pune,23.4,1.6,84,1006.9,0.453,556.0
Pune,23.3,2.0,85,1009.1,0.453,556.0
Pune,23.4,3.2,85,1008.7,0.444,556.0
Pune,23.5,1.2,83,1008.8,0.428,556.0
Pune,23.4,1.3,82,1008.9,0.417,556.0
Pune,23.5,0.5,82,1008.5,0.403,556.0
Pune,23.9,0.6,81,1009.8,0.387,556.0
Pune,24.7,9.3,83,1009.6,0.419,556.0
Pune,24.7,27.9,87,1008.3,0.482,556.0
Pune,24.0,3.8,89,1008.4,0.477,556.0
Pune,24.6,0.8,84,1009.0,0.464,556.0
Pune,25.1,3.7,84,1009.0,0.469,556.0
Pune,24.1,13.2,89,1009.0,0.49,556.0
Pune,23.5,0.9,89,1009.1,0.484,556.0
Pune,23.5,14.0,89,1008.5,0.489,556.0
Pune,24.1,10.7,88,1008.1,0.493,556.0
Pune,23.7,18.3,90,1006.9,0.507,556.0
Pune,23.7,16.0,90,1006.2,0.504,556.0
Pune,23.7,16.9,91,1005.8,0.501,556.0
Pune,24.0,8.0,88,1003.1,0.497,556.0
Pune,23.8,13.3,89,1002.6,0.497,556.0
Pune,23.5,14.7,88,1005.3,0.5,556.0
Pune,23.5,4.1,86,1008.2,0.494,556.0
Pune,23.6,5.5,85,1008.6,0.488,556.0
Pune,23.0,1.4,88,1007.6,0.494,556.0
Pune,23.3,3.9,85,1008.6,0.487,556.0
Pune,22.9,4.8,85,1010.1,0.487,556.0
Pune,22.5,1.1,85,1010.2,0.486,556.0
Pune,21.9,3.6,88,1010.0,0.49,556.0
Pune,22.2,4.2,86,1009.9,0.481,556.0
Pune,21.8,2.4,85,1010.5,0.472,556.0
Pune,22.7,0.9,83,1010.4,0.464,556.0
Pune,22.8,1.3,86,1009.7,0.469,556.0
Pune,23.0,2.1,86,1009.9,0.465,556.0
Pune,22.7,1.8,87,1011.2,0.46,556.0
Pune,22.9,1.7,85,1009.8,0.452,556.0
Pune,23.1,1.3,87,1009.0,0.44,556.0
Pune,23.0,6.8,90,1009.0,0.463,556.0
Pune,23.6,9.9,87,1009.5,0.459,556.0
Pune,23.3,3.0,88,1010.1,0.452,556.0
Pune,23.2,1.1,85,1010.4,0.438,556.0
Pune,23.4,0.4,82,1010.6,0.418,556.0
Pune,23.7,0.6,82,1010.4,0.402,556.0
Pune,24.0,0.4,80,1009.0,0.385,556.0
Pune,23.7,22.2,83,1007.4,0.438,556.0
Pune,22.9,8.5,87,1007.0,0.492,556.0
Pune,22.8,0.7,86,1009.6,0.489,556.0
Pune,23.9,0.0,81,1010.8,0.464,556.0
Pune,23.3,6.5,88,1011.6,0.478,556.0
Pune,23.5,6.8,90,1010.6,0.499,556.0
Pune,22.9,21.1,90,1011.3,0.503,556.0
Pune,23.0,7.1,88,1011.6,0.496,556.0
Pune,22.8,19.7,89,1011.5,0.501,556.0
Pune,23.5,0.1,81,1010.4,0.486,556.0
Pune,23.1,15.0,84,1012.5,0.49,556.0
Pune,23.0,19.4,89,1013.1,0.493,556.0
Pune,22.8,12.9,90,1012.8,0.495,556.0
Pune,23.0,3.1,89,1012.4,0.496,556.0
Pune,23.0,1.4,87,1013.2,0.489,556.0
Pune,22.6,1.9,89,1015.2,0.485,556.0
Pune,22.4,0.0,75,1015.9,0.47,556.0
Pune,20.9,0.0,66,1015.0,0.442,556.0
Pune,21.0,0.0,63,1012.8,0.422,556.0
Pune,21.6,0.0,62,1013.3,0.415,556.0
Pune,21.5,0.0,64,1014.8,0.394,556.0
Pune,21.3,0.0,62,1014.6,0.372,556.0
Pune,20.7,0.0,60,1013.8,0.35,556.0
Pune,20.7,0.0,58,1014.1,0.333,556.0
