event_name,date,latitude,longitude,rainfall_mm,antecedent_7day_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,soil_moisture,elevation_m,river_discharge_m3s,flood_nearby,landslide_occurred
SAFE_41.88_-87.63_2026-05-19,2026-05-19,41.878,-87.63,0.8,7.9,26.6,17.3,88,24.5,5.0,4.21,0.05,241.0,122.31,0,0
SAFE_41.88_-87.63_2026-05-20,2026-05-20,41.878,-87.63,0.0,8.7,16.6,9.6,75,19.7,0.0,3.94,0.046,241.0,78.62,0,0
SAFE_41.88_-87.63_2026-05-21,2026-05-21,41.878,-87.63,0.4,8.7,13.5,9.4,83,19.1,2.0,3.64,0.033,241.0,45.67,0,0
SAFE_41.88_-87.63_2026-05-22,2026-05-22,41.878,-87.63,0.0,9.1,17.5,11.0,84,19.5,0.0,3.77,0.035,241.0,30.41,0,0
SAFE_29.76_-95.37_2026-05-15,2026-05-15,29.76,-95.369,0.0,0.0,31.1,21.0,92,17.1,0.0,5.69,0.142,17.0,35.31,0,0
SAFE_29.76_-95.37_2026-05-16,2026-05-16,29.76,-95.369,1.1,0.0,31.2,23.0,87,20.2,7.0,5.17,0.143,17.0,27.91,0,0
SAFE_29.76_-95.37_2026-05-17,2026-05-17,29.76,-95.369,5.3,1.1,30.1,24.4,97,22.6,20.0,3.63,0.164,17.0,23.1,0,0
SAFE_29.76_-95.37_2026-05-18,2026-05-18,29.76,-95.369,12.6,6.4,30.2,21.7,96,23.6,13.0,4.45,0.202,17.0,20.48,0,0
SAFE_29.76_-95.37_2026-05-19,2026-05-19,29.76,-95.369,33.6,19.0,29.6,22.1,98,25.8,23.0,3.72,0.329,17.0,23.89,0,0
SAFE_29.76_-95.37_2026-05-20,2026-05-20,29.76,-95.369,60.2,52.6,26.4,19.9,97,12.5,19.0,2.57,0.351,17.0,45.88,0,0
SAFE_29.76_-95.37_2026-05-21,2026-05-21,29.76,-95.369,8.2,112.8,27.1,21.2,98,10.9,12.0,2.57,0.296,17.0,60.94,0,0
SAFE_29.76_-95.37_2026-05-22,2026-05-22,29.76,-95.369,2.2,121.0,30.1,20.1,99,14.4,8.0,4.51,0.296,17.0,67.39,0,0
SAFE_48.86_2.35_2026-05-15,2026-05-15,48.857,2.347,2.7,4.1,12.9,4.8,92,17.3,8.0,2.69,0.34,38.0,3.32,0,0
SAFE_48.86_2.35_2026-05-16,2026-05-16,48.857,2.347,0.6,6.8,14.6,5.7,98,13.3,6.0,3.15,0.316,38.0,3.25,0,0
SAFE_48.86_2.35_2026-05-17,2026-05-17,48.857,2.347,9.5,7.3999999999999995,15.8,10.4,93,11.4,21.0,2.02,0.341,38.0,2.91,0,0
SAFE_48.86_2.35_2026-05-18,2026-05-18,48.857,2.347,2.7,16.9,15.0,8.2,96,14.8,8.0,2.77,0.37,38.0,3.41,0,0
SAFE_48.86_2.35_2026-05-19,2026-05-19,48.857,2.347,4.5,19.6,17.4,10.3,91,20.6,7.0,2.07,0.369,38.0,3.06,0,0
SAFE_48.86_2.35_2026-05-20,2026-05-20,48.857,2.347,2.8,24.1,19.4,12.9,87,19.0,11.0,3.3,0.354,38.0,3.0,0,0
SAFE_48.86_2.35_2026-05-21,2026-05-21,48.857,2.347,0.0,26.9,23.4,10.9,99,8.3,0.0,4.44,0.315,38.0,2.94,0,0
SAFE_48.86_2.35_2026-05-22,2026-05-22,48.857,2.347,0.0,22.8,26.2,13.1,90,5.9,0.0,5.15,0.273,38.0,2.78,0,0
SAFE_-37.81_144.96_2026-05-15,2026-05-15,-37.814,144.963,0.0,0.1,21.4,10.3,88,12.4,0.0,2.05,0.287,19.0,5.41,0,0
SAFE_-37.81_144.96_2026-05-16,2026-05-16,-37.814,144.963,0.0,0.1,22.3,14.9,75,17.1,0.0,2.64,0.252,19.0,5.12,0,0
SAFE_-37.81_144.96_2026-05-17,2026-05-17,-37.814,144.963,20.5,0.1,17.6,13.6,98,13.9,20.0,1.0,0.389,19.0,5.65,0,0
SAFE_-37.81_144.96_2026-05-18,2026-05-18,-37.814,144.963,0.9,20.6,16.6,12.5,100,11.4,7.0,1.14,0.464,19.0,53.58,0,0
SAFE_-37.81_144.96_2026-05-19,2026-05-19,-37.814,144.963,1.1,21.5,15.2,10.3,100,14.7,7.0,1.2,0.441,19.0,40.02,0,0
SAFE_-37.81_144.96_2026-05-20,2026-05-20,-37.814,144.963,1.0,22.6,16.0,10.2,93,13.9,7.0,1.41,0.43,19.0,27.38,0,0
SAFE_-37.81_144.96_2026-05-21,2026-05-21,-37.814,144.963,0.0,23.6,14.5,8.6,94,7.3,0.0,1.02,0.445,19.0,21.7,0,0
SAFE_-37.81_144.96_2026-05-22,2026-05-22,-37.814,144.963,0.0,23.5,15.4,6.1,100,6.9,0.0,1.28,0.432,19.0,14.14,0,0
SAFE_23.13_113.26_2026-05-15,2026-05-15,23.129,113.264,27.8,23.4,31.1,23.1,98,11.8,18.0,3.66,0.413,21.0,3.66,0,0
SAFE_23.13_113.26_2026-05-16,2026-05-16,23.129,113.264,0.8,51.2,29.5,23.6,97,15.0,5.0,4.16,0.388,21.0,16.02,0,0
SAFE_23.13_113.26_2026-05-17,2026-05-17,23.129,113.264,1.7,52.0,27.5,23.1,86,17.6,7.0,3.42,0.366,21.0,18.54,0,0
SAFE_23.13_113.26_2026-05-18,2026-05-18,23.129,113.264,5.8,53.7,28.5,23.5,96,19.1,13.0,3.08,0.349,21.0,5.15,0,0
SAFE_23.13_113.26_2026-05-19,2026-05-19,23.129,113.264,25.9,59.5,25.4,23.6,97,17.3,19.0,0.98,0.389,21.0,4.25,0,0
SAFE_23.13_113.26_2026-05-20,2026-05-20,23.129,113.264,37.1,85.39999999999999,27.1,24.1,97,13.6,23.0,1.56,0.406,21.0,13.22,0,0
SAFE_23.13_113.26_2026-05-21,2026-05-21,23.129,113.264,35.0,122.5,29.5,24.1,98,12.5,24.0,2.34,0.401,21.0,22.55,0,0
SAFE_23.13_113.26_2026-05-22,2026-05-22,23.129,113.264,5.3,134.1,31.4,24.8,99,14.1,13.0,3.94,0.38,21.0,16.14,0,0
SAFE_18.55_73.94_2026-05-15,2026-05-15,18.551,73.94,0.0,0.0,36.9,25.9,66,17.5,0.0,7.7,0.181,566.0,0.16,0,0
SAFE_18.55_73.94_2026-05-16,2026-05-16,18.551,73.94,0.0,0.0,38.9,24.0,86,17.8,0.0,6.95,0.181,566.0,0.16,0,0
SAFE_18.55_73.94_2026-05-17,2026-05-17,18.551,73.94,0.3,0.0,39.5,25.6,84,19.9,1.0,7.26,0.179,566.0,0.16,0,0
SAFE_18.55_73.94_2026-05-18,2026-05-18,18.551,73.94,0.0,0.3,40.0,25.5,69,21.8,0.0,7.2,0.176,566.0,0.16,0,0
SAFE_18.55_73.94_2026-05-19,2026-05-19,18.551,73.94,0.7,0.3,37.0,25.4,77,17.8,3.0,7.13,0.184,566.0,0.16,0,0
SAFE_18.55_73.94_2026-05-20,2026-05-20,18.551,73.94,1.2,1.0,36.4,24.4,83,17.2,3.0,6.3,0.19,566.0,0.22,0,0
SAFE_18.55_73.94_2026-05-21,2026-05-21,18.551,73.94,0.9,2.1999999999999997,38.0,24.5,84,20.1,2.0,6.65,0.186,566.0,0.22,0,0
SAFE_18.55_73.94_2026-05-22,2026-05-22,18.551,73.94,4.1,3.1,37.1,25.9,83,14.1,5.0,5.38,0.201,566.0,0.16,0,0
SAFE_28.70_77.10_2026-05-15,2026-05-15,28.7,77.1,0.0,0.0,39.5,27.2,64,18.2,0.0,7.36,0.098,223.0,4.75,0,0
SAFE_28.70_77.10_2026-05-16,2026-05-16,28.7,77.1,0.0,0.0,40.0,27.2,51,17.4,0.0,7.65,0.098,223.0,3.84,0,0
SAFE_28.70_77.10_2026-05-17,2026-05-17,28.7,77.1,0.0,0.0,41.0,28.4,42,20.9,0.0,8.51,0.093,223.0,3.81,0,0
SAFE_28.70_77.10_2026-05-18,2026-05-18,28.7,77.1,0.0,0.0,43.1,28.5,46,17.7,0.0,8.66,0.093,223.0,3.81,0,0
SAFE_28.70_77.10_2026-05-19,2026-05-19,28.7,77.1,0.0,0.0,44.3,29.9,34,17.5,0.0,9.34,0.093,223.0,3.81,0,0
SAFE_28.70_77.10_2026-05-20,2026-05-20,28.7,77.1,0.0,0.0,43.7,30.9,28,12.5,0.0,8.47,0.093,223.0,3.79,0,0
SAFE_28.70_77.10_2026-05-21,2026-05-21,28.7,77.1,0.0,0.0,42.7,32.5,33,19.3,0.0,10.1,0.093,223.0,3.79,0,0
SAFE_28.70_77.10_2026-05-22,2026-05-22,28.7,77.1,0.0,0.0,42.2,30.6,28,20.5,0.0,8.89,0.093,223.0,3.79,0,0
SAFE_27.00_71.50_2026-05-15,2026-05-15,27.0,71.5,0.0,0.3,38.8,28.5,46,15.4,0.0,7.85,0.044,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-16,2026-05-16,27.0,71.5,0.0,0.3,40.8,27.9,57,13.4,0.0,7.4,0.044,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-17,2026-05-17,27.0,71.5,0.0,0.3,43.0,30.0,45,15.1,0.0,9.35,0.044,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-18,2026-05-18,27.0,71.5,0.0,0.3,43.0,29.9,23,20.1,0.0,11.12,0.044,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-19,2026-05-19,27.0,71.5,0.0,0.3,41.8,26.4,60,16.4,0.0,8.94,0.044,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-20,2026-05-20,27.0,71.5,0.0,0.3,42.2,29.4,58,21.1,0.0,9.96,0.041,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-21,2026-05-21,27.0,71.5,0.0,0.3,40.5,27.8,47,20.7,0.0,9.78,0.041,204.0,0.0,0,0
SAFE_27.00_71.50_2026-05-22,2026-05-22,27.0,71.5,0.0,0.0,41.5,28.2,54,14.2,0.0,7.95,0.044,204.0,0.0,0,0
